"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000169246",18.1317931010155,0.274758224176192,0.419932814484472,0.65429091202005,0.512924399800864,0.616670027868665,"NPIPB3","23117","nuclear pore complex interacting protein family member B3"
"ENSG00000123612",6.57093062279396,0.459226321794298,0.701875228220745,0.654284840566945,0.512928310672612,0.616670027868665,"ACVR1C","130399","activin A receptor type 1C"
"ENSG00000204815",6.62884562385605,0.459291072619676,0.702038065947011,0.654225311842767,0.512966656386182,0.616670027868665,"TTC25","83538","tetratricopeptide repeat domain 25"
"ENSG00000164118",141.591636930095,0.100651757113757,0.153892473305218,0.654039505324819,0.513086354152147,0.616762591492477,"CEP44","80817","centrosomal protein 44"
"ENSG00000214013",188.020251640301,0.0899803378218426,0.137648383093079,0.65369701989886,0.513307023605788,0.616976504032787,"GANC","2595","glucosidase alpha, neutral C"
"ENSG00000123415",254.683685888222,-0.0763358524969591,0.116903363217953,-0.652982518173062,0.513767548825911,0.617478654954357,"SMUG1","23583","single-strand-selective monofunctional uracil-DNA glycosylase 1"
"ENSG00000090857",757.467640428421,0.0503172883238907,0.0770955358747709,0.652661503068386,0.513974526003336,0.617676017438405,"PDPR","55066","pyruvate dehydrogenase phosphatase regulatory subunit"
"ENSG00000066248",12.0955110918999,0.32854197807359,0.503439531359798,0.652594716164209,0.514017592869657,0.617676381980809,"NGEF","25791","neuronal guanine nucleotide exchange factor"
"ENSG00000184708",370.130858695065,-0.0655354203771073,0.100517853493118,-0.651977913372315,0.51441542067775,0.618103014413895,"EIF4ENIF1","56478","eukaryotic translation initiation factor 4E nuclear import factor 1"
"ENSG00000137842",114.618188440865,-0.111083664350231,0.170416708392149,-0.651835523630787,0.514507282491059,0.618141918910913,"TMEM62","80021","transmembrane protein 62"
"ENSG00000154589",102.105238195741,0.115293101146294,0.17688550993542,0.651795057652754,0.514533390408883,0.618141918910913,"LY96","23643","lymphocyte antigen 96"
"ENSG00000197013",52.2801045905027,-0.158415765407625,0.243081620931065,-0.651697832196658,0.514596121331144,0.618165866309634,"ZNF429","353088","zinc finger protein 429"
"ENSG00000040608",11.2972605196516,-0.33886603542499,0.520296659573312,-0.65129389011048,0.514856791720067,0.618427567534691,"RTN4R","65078","reticulon 4 receptor"
"ENSG00000143839",2.92506089431586,0.69362249669879,1.06512088753617,0.651214810276863,0.514907831249897,0.618437445083445,"REN","5972","renin"
"ENSG00000198498",316.656932987883,-0.0687708698808197,0.105805841920565,-0.649972332647289,0.515710093352809,0.619349512628916,"TMA16","55319","translation machinery associated 16 homolog"
"ENSG00000166529",61.2189428102653,0.146202697128774,0.225261029820201,0.649036796313461,0.516314592657922,0.619983771462616,"ZSCAN21","7589","zinc finger and SCAN domain containing 21"
"ENSG00000176406",4.6526312888914,0.52976703254678,0.816254174083698,0.649022142081516,0.516324064450554,0.619983771462616,"RIMS2","9699","regulating synaptic membrane exocytosis 2"
"ENSG00000163596",60.7108423484184,-0.149774011531429,0.230815100838416,-0.648891736231243,0.516408356504814,0.619986339344722,"ICA1L","130026","islet cell autoantigen 1 like"
"ENSG00000171311",312.149900691574,-0.0670540865727106,0.103337233724805,-0.648886022547121,0.516412049893129,0.619986339344722,"EXOSC1","51013","exosome component 1"
"ENSG00000172426",3.7984134796266,0.58498262999612,0.901687978488913,0.648763922722425,0.51649097983678,0.620029563893156,"RSPH9","221421","radial spoke head 9 homolog"
"ENSG00000136383",5.04539272492954,0.50558453543575,0.779613857083849,0.648506348164324,0.516657506277595,0.620177929084483,"ALPK3","57538","alpha kinase 3"
"ENSG00000039537",1.17499485507874,1.09111931305254,1.68282847608843,0.648384151181433,0.516736518486418,0.620221229268557,"C6","729","complement C6"
"ENSG00000241489",4.24141288895667,0.557104306141164,0.859481469872294,0.648186523700088,0.516864317082718,0.620323074029313,NA,NA,NA
"ENSG00000138161",4.18606558620349,-0.558854062818458,0.863595867014203,-0.647124522203471,0.517551355624974,0.621096026973008,"CUZD1","50624","CUB and zona pellucida like domains 1"
"ENSG00000143858",1.40333125455881,-1.00069338088084,1.54695718613557,-0.646878523755826,0.517710566309664,0.621235475598304,"SYT2","127833","synaptotagmin 2"
"ENSG00000112218",45.9144689021125,-0.170961784017862,0.264426426201191,-0.646538193908746,0.517930870236734,0.621399372339348,"GPR63","81491","G protein-coupled receptor 63"
"ENSG00000125611",119.541290494064,0.10617471869735,0.164221246273804,0.646534605640044,0.517933193270106,0.621399372339348,"CHCHD5","84269","coiled-coil-helix-coiled-coil-helix domain containing 5"
"ENSG00000135521",297.102818580743,0.0685405099934302,0.106080457762387,0.64611815822813,0.518202836560514,0.6216712434618,"LTV1","84946","LTV1 ribosome biogenesis factor"
"ENSG00000165644",54.6047108068341,0.156078138799781,0.241715978677052,0.645708817654589,0.518467948999491,0.621937634361651,"COMTD1","118881","catechol-O-methyltransferase domain containing 1"
"ENSG00000233276",2668.26394927927,-0.0333311061092863,0.0516435919491618,-0.645406426069232,0.518663840148209,0.622120952258822,"GPX1","2876","glutathione peroxidase 1"
"ENSG00000168071",11.1100930212901,0.349092151544798,0.541122163357839,0.645126323007298,0.518845326764615,0.622286963363621,"CCDC88B","283234","coiled-coil domain containing 88B"
"ENSG00000178150",4.38888470871423,-0.55557235819989,0.862205706554025,-0.644361727110743,0.519340896786134,0.622807616972993,"ZNF114","163071","zinc finger protein 114"
"ENSG00000215375",73.8421812180219,-0.143572276278387,0.222826380022861,-0.644323514404609,0.519365670620306,0.622807616972993,"MYL5","4636","myosin light chain 5"
"ENSG00000165288",387.085585903795,0.0689272303419899,0.107044648970729,0.643911031562517,0.5196331278655,0.623076614551659,"BRWD3","254065","bromodomain and WD repeat domain containing 3"
"ENSG00000101605",1.82352114602298,-0.865880756680424,1.34500686858113,-0.643774226665366,0.519721848969251,0.623131268076024,"MYOM1","8736","myomesin 1"
"ENSG00000187109",6040.75705631671,-0.0254315907062864,0.0395411056633749,-0.643168426366047,0.520114818216311,0.623550666858931,"NAP1L1","4673","nucleosome assembly protein 1 like 1"
"ENSG00000163785",1297.10395637018,0.0410328147387879,0.0638234530535233,0.642911230521751,0.520281701784036,0.623698970916144,"RYK","6259","receptor-like tyrosine kinase"
"ENSG00000121270",1.51754937268334,1.02129137933876,1.58978351220656,0.642409089978071,0.520607599197234,0.624037855834427,"ABCC11","85320","ATP binding cassette subfamily C member 11"
"ENSG00000068831",1.78451187088709,-0.922659968699518,1.43707148943977,-0.642041802011679,0.520846041668894,0.624271863402664,"RASGRP2","10235","RAS guanyl releasing protein 2"
"ENSG00000106290",619.32201549815,-0.0497211261797124,0.0774539343806267,-0.641944487098244,0.520909227703067,0.624295791980012,"TAF6","6878","TATA-box binding protein associated factor 6"
"ENSG00000233436",1.09597775398272,1.10959285603359,1.72910807836093,0.641713996897986,0.521058899459298,0.624423358814411,"BTBD18","643376","BTB domain containing 18"
"ENSG00000066557",345.518321622143,0.0648472416979753,0.101150693941985,0.641095371378946,0.52146072128304,0.624853049461775,"LRRC40","55631","leucine rich repeat containing 40"
"ENSG00000079385",1.11818748191247,1.22005655840852,1.90463941438625,0.640570886642957,0.521801519790823,0.62520955220727,"CEACAM1","634","carcinoembryonic antigen related cell adhesion molecule 1"
"ENSG00000163472",46.6917934443736,0.168187449889437,0.262625005368083,0.640409124994451,0.521906652018512,0.625283649780639,"TMEM79","84283","transmembrane protein 79"
"ENSG00000142661",1.13543969396753,-1.18252374519221,1.84743587666272,-0.640089196128617,0.522114612449892,0.625480920811664,"MYOM3","127294","myomesin 3"
"ENSG00000185158",48.3826873522605,0.163457672439728,0.255425100353843,0.639943655550249,0.522209230954985,0.625542389443838,"LRRC37B","114659","leucine rich repeat containing 37B"
"ENSG00000196440",349.991157565946,0.0631773304653785,0.098781748681198,0.6395648114033,0.522455565562026,0.62578557002885,"ARMCX4","100131755","armadillo repeat containing X-linked 4"
"ENSG00000188092",31.1615425429336,0.204879342865648,0.320456161844103,0.639336568492381,0.52260400402984,0.62591146220622,"GPR89B","51463","G protein-coupled receptor 89B"
"ENSG00000034677",525.695509063317,0.0537365310112382,0.0840631008966848,0.639240409145523,0.52266654803801,0.625934468108865,"RNF19A","25897","ring finger protein 19A, RBR E3 ubiquitin protein ligase"
"ENSG00000204248",12.3977976785662,0.320866032807021,0.502143946970116,0.638992135110047,0.52282804833136,0.626075968338432,"COL11A2","1302","collagen type XI alpha 2 chain"
"ENSG00000133433",98.2202362732378,0.121276432662269,0.189831436681827,0.638863798231364,0.522911540500524,0.626124039707334,"GSTT2B","653689","glutathione S-transferase theta 2B (gene/pseudogene)"
"ENSG00000179240",12.346100477122,-0.32546837410961,0.510610770933328,-0.637409926772005,0.523857864038453,0.627128639536369,"GVQW3","100506127","GVQW motif containing 3"
"ENSG00000165899",2.82281773942541,-0.667851692723019,1.0478002908806,-0.637384526932834,0.523874404570843,0.627128639536369,"OTOGL","283310","otogelin like"
"ENSG00000104872",437.74550354164,0.0579943459069647,0.0909894043148295,0.637374717899024,0.523880792346014,0.627128639536369,"PIH1D1","55011","PIH1 domain containing 1"
"ENSG00000105613",7.19154467400565,0.418087715404431,0.656265435698675,0.637071057931499,0.524078559567129,0.627313393087562,"MAST1","22983","microtubule associated serine/threonine kinase 1"
"ENSG00000104852",2106.74167374713,0.0345655398291878,0.0542710276150614,0.636905939470272,0.524186113738037,0.627390141434555,"SNRNP70","6625","small nuclear ribonucleoprotein U1 subunit 70"
"ENSG00000171163",111.94560615725,-0.11329709249485,0.177923642809467,-0.636773678336705,0.524272273599831,0.6274412726718,"ZNF692","55657","zinc finger protein 692"
"ENSG00000107954",10.9857784078558,-0.356011734320162,0.559171271013565,-0.636677441734172,0.524334970292437,0.627464317390552,"NEURL1","9148","neuralized E3 ubiquitin protein ligase 1"
"ENSG00000130313",661.897833539532,0.0499161939220122,0.0784609401108695,0.636191636902107,0.524651523437766,0.627791119587034,"PGLS","25796","6-phosphogluconolactonase"
"ENSG00000239382",13.9488837069631,-0.303581678414916,0.477280966596006,-0.636064917023775,0.524734110911763,0.627800355385026,"ALKBH6","84964","alkB homolog 6"
"ENSG00000198130",259.918888891863,0.074258351677554,0.116749894492484,0.636046413577999,0.524746170767337,0.627800355385026,"HIBCH","26275","3-hydroxyisobutyryl-CoA hydrolase"
"ENSG00000116922",220.112704864625,0.0841499655403912,0.132377737573364,0.635680644517397,0.524984594524447,0.628033583179652,"C1orf109","54955","chromosome 1 open reading frame 109"
"ENSG00000125633",631.409384473313,0.0487519926998293,0.0767162090226623,0.635484903658727,0.525112209477353,0.628134223908148,"CCDC93","54520","coiled-coil domain containing 93"
"ENSG00000268439",2.30296958203539,-0.787064973597773,1.23877312814826,-0.635358449189395,0.525194661007776,0.628180828386578,"EMG1","10436","EMG1, N1-specific pseudouridine methyltransferase"
"ENSG00000151136",77.7585297047769,-0.130421031540705,0.205293783873232,-0.635289725193237,0.525239473579848,0.628182409239656,"BTBD11","121551","BTB domain containing 11"
"ENSG00000117601",1.39692469998224,-0.948628824639915,1.4934159540965,-0.635207372760273,0.525293175367366,0.628194620384685,"SERPINC1","462","serpin family C member 1"
"ENSG00000204271",39.1131002619015,0.179643300210899,0.283788639964214,0.63301793980743,0.526721927862018,0.629851107379666,"SPIN3","169981","spindlin family member 3"
"ENSG00000143633",120.318967527375,0.110264430228341,0.174396210936053,0.632263910072982,0.527214441999639,0.630387864258508,"C1orf131","128061","chromosome 1 open reading frame 131"
"ENSG00000136152",586.027214606029,0.0509088692871528,0.0805364498574744,0.632122093502337,0.527307099427215,0.630419734058441,"COG3","83548","component of oligomeric golgi complex 3"
"ENSG00000164116",1.16858830050217,1.14903359284787,1.81783365961269,0.632089513125579,0.52732838735074,0.630419734058441,"GUCY1A1","2982","guanylate cyclase 1 soluble subunit alpha 1"
"ENSG00000175470",445.527450927206,0.0562847439177642,0.0891262364248675,0.631517117467555,0.527702460508262,0.630814726440564,"PPP2R2D","55844","protein phosphatase 2 regulatory subunit Bdelta"
"ENSG00000174165",314.02347290389,-0.0650120222978597,0.10298123088801,-0.631299720708903,0.527844569514873,0.630932386798479,"ZDHHC24","254359","zinc finger DHHC-type containing 24"
"ENSG00000138231",171.5017596211,-0.089391126912809,0.141656364105291,-0.631042081853563,0.528013009431981,0.631081498405919,"DBR1","51163","debranching RNA lariats 1"
"ENSG00000198890",406.874422732144,0.060785284360575,0.0963505177088333,0.630876572394403,0.528121231159884,0.631158618473718,"PRMT6","55170","protein arginine methyltransferase 6"
"ENSG00000138435",46.7606466660768,-0.165147287610244,0.261825071316096,-0.630754292475165,0.528201193632205,0.63120195588844,"CHRNA1","1134","cholinergic receptor nicotinic alpha 1 subunit"
"ENSG00000152422",177.623902466612,0.0938103288825065,0.148762611338644,0.630604209205203,0.528299345972178,0.631214193600497,"XRCC4","7518","X-ray repair cross complementing 4"
"ENSG00000039600",1.30727156177444,-1.03419126454836,1.64007687434951,-0.630574871655658,0.528318533400948,0.631214193600497,"SOX30","11063","SRY-box 30"
"ENSG00000212864",18.537833205311,0.257278428521986,0.40802990240704,0.630538171355226,0.528342536737054,0.631214193600497,"RNF208","727800","ring finger protein 208"
"ENSG00000196074",10.2303383686069,-0.348875894438137,0.553590649857109,-0.630205540010815,0.52856011510744,0.631421909073845,"SYCP2","10388","synaptonemal complex protein 2"
"ENSG00000118307",0.695388262267885,1.39355801230218,2.2115125445993,0.630137964039753,0.528604322980241,0.63142249761219,"CASC1","55259","cancer susceptibility 1"
"ENSG00000114383",353.703173538764,-0.064071510706718,0.101742334164171,-0.629742881693008,0.528862821609484,0.631679037073297,"TUSC2","11334","tumor suppressor 2, mitochondrial calcium regulator"
"ENSG00000016391",3.88071528065977,0.56378054749289,0.895495620276878,0.629573763095094,0.528973493964177,0.631758983530559,"CHDH","55349","choline dehydrogenase"
"ENSG00000178222",2.91414606936413,0.672557138193463,1.06880534309747,0.629260643705564,0.529178432516806,0.631951490638507,"RNF212","285498","ring finger protein 212"
"ENSG00000129084",322.746175022474,0.0666498850746296,0.106003174492351,0.628753670763311,0.529510335024008,0.632295575321328,"PSMA1","5682","proteasome subunit alpha 1"
"ENSG00000183977",3.35553001283871,0.637748905819886,1.01499470958079,0.628327320132818,0.529789538033431,0.632576679123327,"PP2D1","151649","protein phosphatase 2C like domain containing 1"
"ENSG00000178188",573.443787774444,0.0512826419124143,0.0816349411387809,0.628194755787633,0.529876365311225,0.632628055922907,"SH2B1","25970","SH2B adaptor protein 1"
"ENSG00000223865",50.2474276181191,0.15874439447212,0.252832152558936,0.627864742935004,0.530092549238957,0.632833852484296,"HLA-DPB1","3115","major histocompatibility complex, class II, DP beta 1"
"ENSG00000175595",224.535709261254,0.0759234690573981,0.121004812971566,0.627441728910726,0.530369721635663,0.633112418124423,"ERCC4","2072","ERCC excision repair 4, endonuclease catalytic subunit"
"ENSG00000133958",14.8489801356406,0.291966596972879,0.465412241963861,0.627329001362087,0.530443596769119,0.633148277971503,"UNC79","57578","unc-79 homolog, NALCN channel complex subunit"
"ENSG00000111729",2.58370530663821,-0.70501645103449,1.12411406060686,-0.627175191327011,0.530544403421882,0.633216275245881,"CLEC4A","50856","C-type lectin domain family 4 member A"
"ENSG00000213397",1.98008231894743,0.788004251813915,1.25822018546157,0.626284859294988,0.531128115490365,0.633860571770869,"HAUS7","55559","HAUS augmin like complex subunit 7"
"ENSG00000105737",1.31790759888623,-0.97269503718685,1.55328545735378,-0.626217822732956,0.531172078625667,0.633860666198706,"GRIK5","2901","glutamate ionotropic receptor kainate type subunit 5"
